name,owner,url,createdAt,updatedAt,primaryLanguage,pullRequests,releases,totalIssues,closedIssues
build-your-own-x,codecrafters-io,https://github.com/codecrafters-io/build-your-own-x,2018-05-09T12:03:18Z,2026-03-06T01:47:09Z,Markdown,155,0,888,653
awesome,sindresorhus,https://github.com/sindresorhus/awesome,2014-07-11T13:42:37Z,2026-03-06T01:48:29Z,None,694,0,365,349
freeCodeCamp,freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,2014-12-24T17:49:19Z,2026-03-06T01:36:19Z,TypeScript,27772,0,21154,20978
public-apis,public-apis,https://github.com/public-apis/public-apis,2016-03-20T23:49:42Z,2026-03-06T01:49:52Z,Python,1872,0,839,833
free-programming-books,EbookFoundation,https://github.com/EbookFoundation/free-programming-books,2013-10-11T06:50:37Z,2026-03-06T00:59:33Z,Python,7328,0,1263,1227
developer-roadmap,kamranahmedse,https://github.com/kamranahmedse/developer-roadmap,2017-03-15T13:45:52Z,2026-03-06T01:37:29Z,TypeScript,4073,1,3085,3054
coding-interview-university,jwasham,https://github.com/jwasham/coding-interview-university,2016-06-06T02:34:12Z,2026-03-06T01:19:57Z,None,415,0,525,454
system-design-primer,donnemartin,https://github.com/donnemartin/system-design-primer,2017-02-26T16:15:28Z,2026-03-06T01:45:12Z,Python,203,0,360,110
awesome-python,vinta,https://github.com/vinta/awesome-python,2014-06-27T21:00:06Z,2026-03-06T01:43:01Z,Python,641,0,0,0
awesome-selfhosted,awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,2015-06-01T02:33:17Z,2026-03-06T01:49:59Z,None,2395,1,807,807
996.ICU,996icu,https://github.com/996icu/996.ICU,2019-03-26T07:31:14Z,2026-03-06T00:48:19Z,None,1072,0,0,0
openclaw,openclaw,https://github.com/openclaw/openclaw,2025-11-24T10:16:47Z,2026-03-06T01:49:51Z,TypeScript,2747,59,15401,10037
project-based-learning,practical-tutorials,https://github.com/practical-tutorials/project-based-learning,2017-04-12T05:07:46Z,2026-03-06T01:40:06Z,None,182,0,227,82
react,facebook,https://github.com/facebook/react,2013-05-24T16:15:54Z,2026-03-06T01:28:03Z,JavaScript,12774,118,14385,13576
linux,torvalds,https://github.com/torvalds/linux,2011-09-04T22:48:12Z,2026-03-06T01:48:09Z,C,0,0,0,0
Python,TheAlgorithms,https://github.com/TheAlgorithms/Python,2016-07-16T09:44:01Z,2026-03-05T23:38:17Z,Python,3046,0,1702,1540
vue,vuejs,https://github.com/vuejs/vue,2013-07-29T03:24:51Z,2026-03-06T01:42:01Z,TypeScript,1136,249,10027,9668
the-book-of-secret-knowledge,trimstray,https://github.com/trimstray/the-book-of-secret-knowledge,2018-06-23T10:43:14Z,2026-03-06T01:35:21Z,None,122,0,0,0
computer-science,ossu,https://github.com/ossu/computer-science,2014-05-04T00:18:39Z,2026-03-06T00:37:14Z,HTML,305,0,666,654
javascript-algorithms,trekhleb,https://github.com/trekhleb/javascript-algorithms,2018-03-24T07:47:04Z,2026-03-06T01:46:53Z,JavaScript,304,0,371,233
tensorflow,tensorflow,https://github.com/tensorflow/tensorflow,2015-11-07T01:19:20Z,2026-03-06T01:01:31Z,C++,42330,221,41196,40300
ohmyzsh,ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,2009-08-28T18:15:37Z,2026-03-06T01:15:58Z,Shell,3515,0,5034,4891
You-Dont-Know-JS,getify,https://github.com/getify/You-Dont-Know-JS,2013-11-16T02:37:24Z,2026-03-05T23:44:57Z,None,370,0,949,949
CS-Notes,CyC2018,https://github.com/CyC2018/CS-Notes,2018-02-13T14:56:24Z,2026-03-06T01:34:01Z,None,374,0,578,449
vscode,microsoft,https://github.com/microsoft/vscode,2015-09-03T20:23:38Z,2026-03-06T01:35:31Z,TypeScript,43337,197,232208,218773
AutoGPT,Significant-Gravitas,https://github.com/Significant-Gravitas/AutoGPT,2023-03-16T09:21:07Z,2026-03-06T01:27:35Z,Python,3970,94,3739,3505
Python-100-Days,jackfrued,https://github.com/jackfrued/Python-100-Days,2018-03-01T16:05:52Z,2026-03-06T01:11:45Z,Jupyter Notebook,13,0,711,188
n8n,n8n-io,https://github.com/n8n-io/n8n,2019-06-22T09:24:21Z,2026-03-06T01:26:47Z,TypeScript,14089,547,8223,7747
flutter,flutter,https://github.com/flutter/flutter,2015-03-06T22:54:58Z,2026-03-06T01:22:43Z,Dart,46934,7,112444,100283
bootstrap,twbs,https://github.com/twbs/bootstrap,2011-07-29T21:19:00Z,2026-03-06T00:49:56Z,MDX,9114,94,22848,22459
gitignore,github,https://github.com/github/gitignore,2010-11-08T20:17:14Z,2026-03-06T00:44:22Z,None,1727,0,0,0
Microsoft-Activation-Scripts,massgravel,https://github.com/massgravel/Microsoft-Activation-Scripts,2020-01-12T23:03:34Z,2026-03-06T01:45:56Z,Batchfile,5,29,908,906
awesome-go,avelino,https://github.com/avelino/awesome-go,2014-07-06T13:42:15Z,2026-03-06T01:38:35Z,Go,3610,0,727,713
ollama,ollama,https://github.com/ollama/ollama,2023-06-26T19:39:32Z,2026-03-06T01:48:47Z,Go,3073,189,9490,7501
stable-diffusion-webui,AUTOMATIC1111,https://github.com/AUTOMATIC1111/stable-diffusion-webui,2022-08-22T14:05:26Z,2026-03-06T01:11:36Z,Python,1884,27,7886,5486
the-art-of-command-line,jlevy,https://github.com/jlevy/the-art-of-command-line,2015-05-20T15:11:03Z,2026-03-06T01:38:24Z,None,317,0,258,136
transformers,huggingface,https://github.com/huggingface/transformers,2018-10-29T13:56:00Z,2026-03-06T01:49:44Z,Python,18738,244,18664,17588
JavaGuide,Snailclimb,https://github.com/Snailclimb/JavaGuide,2018-05-07T13:27:00Z,2026-03-06T00:59:50Z,Java,1213,0,1131,1057
FreeDomain,DigitalPlatDev,https://github.com/DigitalPlatDev/FreeDomain,2024-05-30T13:23:00Z,2026-03-06T01:35:49Z,HTML,1,0,0,0
prompts.chat,f,https://github.com/f/prompts.chat,2022-12-05T13:54:13Z,2026-03-06T01:46:39Z,HTML,200,0,131,128
yt-dlp,yt-dlp,https://github.com/yt-dlp/yt-dlp,2020-10-26T04:22:55Z,2026-03-06T01:39:09Z,Python,3229,131,11123,9305
javascript,airbnb,https://github.com/airbnb/javascript,2012-11-01T23:13:50Z,2026-03-06T00:08:32Z,JavaScript,813,0,1401,1299
langflow,langflow-ai,https://github.com/langflow-ai/langflow,2023-02-08T22:28:03Z,2026-03-06T01:29:20Z,Python,5792,285,3160,2819
HelloGitHub,521xueweihan,https://github.com/521xueweihan/HelloGitHub,2016-05-04T06:24:11Z,2026-03-06T01:45:59Z,Python,17,63,2963,2681
youtube-dl,ytdl-org,https://github.com/ytdl-org/youtube-dl,2010-10-31T14:35:07Z,2026-03-06T01:13:25Z,Python,1646,341,26819,23190
next.js,vercel,https://github.com/vercel/next.js,2016-10-05T23:32:51Z,2026-03-06T01:41:51Z,JavaScript,26138,1000,24313,22260
tech-interview-handbook,yangshun,https://github.com/yangshun/tech-interview-handbook,2016-07-05T05:00:48Z,2026-03-05T23:51:39Z,TypeScript,486,0,120,76
scrcpy,Genymobile,https://github.com/Genymobile/scrcpy,2017-11-21T18:00:27Z,2026-03-06T01:13:16Z,C,123,50,5960,3285
fucking-algorithm,labuladong,https://github.com/labuladong/fucking-algorithm,2020-02-19T09:01:23Z,2026-03-06T00:08:56Z,Markdown,244,0,963,962
go,golang,https://github.com/golang/go,2014-08-19T04:33:40Z,2026-03-06T01:44:30Z,Go,1,0,70410,60980
dify,langgenius,https://github.com/langgenius/dify,2023-04-12T07:40:24Z,2026-03-06T01:50:01Z,TypeScript,9719,158,16742,16334
PowerToys,microsoft,https://github.com/microsoft/PowerToys,2019-05-01T17:44:02Z,2026-03-06T01:27:14Z,C#,6349,127,38246,30147
system-prompts-and-models-of-ai-tools,x1xhlol,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,2025-03-05T16:38:29Z,2026-03-06T01:49:34Z,None,46,0,189,108
langchain,langchain-ai,https://github.com/langchain-ai/langchain,2022-10-17T02:58:36Z,2026-03-06T01:35:50Z,Python,16038,1000,9119,8874
30-seconds-of-code,Chalarangelo,https://github.com/Chalarangelo/30-seconds-of-code,2017-11-29T17:35:03Z,2026-03-05T22:40:04Z,JavaScript,836,12,300,300
open-webui,open-webui,https://github.com/open-webui/open-webui,2023-10-06T22:08:27Z,2026-03-06T01:47:38Z,Python,3314,152,7801,7614
react-native,facebook,https://github.com/facebook/react-native,2015-01-09T18:10:16Z,2026-03-06T01:17:44Z,C++,957,444,27578,26830
hello-algo,krahets,https://github.com/krahets/hello-algo,2022-11-04T11:08:34Z,2026-03-06T01:32:50Z,Java,968,10,282,274
kubernetes,kubernetes,https://github.com/kubernetes/kubernetes,2014-06-06T22:56:04Z,2026-03-06T01:20:27Z,Go,64010,784,48631,46783
electron,electron,https://github.com/electron/electron,2013-04-12T01:47:36Z,2026-03-05T23:39:40Z,C++,24552,1000,21477,20739
free-for-dev,ripienaar,https://github.com/ripienaar/free-for-dev,2015-03-18T21:06:26Z,2026-03-06T00:55:03Z,HTML,2900,0,0,0
excalidraw,excalidraw,https://github.com/excalidraw/excalidraw,2020-01-02T01:04:43Z,2026-03-06T01:38:55Z,TypeScript,3838,14,4643,2539
opencode,anomalyco,https://github.com/anomalyco/opencode,2025-04-30T20:08:00Z,2026-03-06T01:50:33Z,TypeScript,2583,728,9799,5087
free-programming-books-zh_CN,justjavac,https://github.com/justjavac/free-programming-books-zh_CN,2013-11-04T01:59:19Z,2026-03-05T23:13:35Z,None,282,3,0,0
node,nodejs,https://github.com/nodejs/node,2014-11-26T19:57:11Z,2026-03-06T01:07:49Z,JavaScript,11893,486,20088,18333
d3,d3,https://github.com/d3/d3,2010-09-27T17:22:42Z,2026-03-05T20:47:03Z,Shell,494,194,2239,2229
iptv,iptv-org,https://github.com/iptv-org/iptv,2018-11-14T22:00:57Z,2026-03-06T01:47:12Z,TypeScript,6821,0,21743,21447
three.js,mrdoob,https://github.com/mrdoob/three.js,2010-03-23T18:58:01Z,2026-03-05T22:49:53Z,JavaScript,15235,175,13507,13065
rust,rust-lang,https://github.com/rust-lang/rust,2010-06-16T20:39:03Z,2026-03-06T01:41:50Z,Rust,69560,147,61600,50473
rustdesk,rustdesk,https://github.com/rustdesk/rustdesk,2020-09-28T15:36:08Z,2026-03-06T00:55:55Z,Rust,3946,36,4001,3939
axios,axios,https://github.com/axios/axios,2014-08-18T22:30:27Z,2026-03-05T23:38:53Z,JavaScript,1134,109,4958,4757
TypeScript,microsoft,https://github.com/microsoft/TypeScript,2014-06-17T15:28:39Z,2026-03-06T00:13:34Z,TypeScript,14857,214,42958,37982
Awesome-Hacking,Hack-with-Github,https://github.com/Hack-with-Github/Awesome-Hacking,2016-03-30T15:47:10Z,2026-03-06T01:38:48Z,None,34,0,0,0
ui,shadcn-ui,https://github.com/shadcn-ui/ui,2023-01-04T12:43:27Z,2026-03-06T01:27:00Z,TypeScript,1007,75,3931,2953
generative-ai-for-beginners,microsoft,https://github.com/microsoft/generative-ai-for-beginners,2023-06-19T16:28:59Z,2026-03-06T01:36:57Z,Jupyter Notebook,521,0,207,202
godot,godotengine,https://github.com/godotengine/godot,2014-01-04T16:05:36Z,2026-03-06T01:13:22Z,C++,41425,66,61284,48296
GitHub-Chinese-Top-Charts,GrowingGit,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,2019-09-05T03:01:56Z,2026-03-06T01:41:07Z,Java,0,0,343,162
deno,denoland,https://github.com/denoland/deno,2018-05-15T01:34:26Z,2026-03-06T01:26:18Z,Rust,14295,368,13955,11602
nodebestpractices,goldbergyoni,https://github.com/goldbergyoni/nodebestpractices,2017-09-15T08:33:19Z,2026-03-05T22:40:12Z,Dockerfile,766,0,334,286
ComfyUI,Comfy-Org,https://github.com/Comfy-Org/ComfyUI,2023-01-17T03:15:56Z,2026-03-06T01:28:21Z,Python,2214,125,7966,4511
frp,fatedier,https://github.com/fatedier/frp,2015-12-21T15:24:59Z,2026-03-06T01:40:48Z,Go,735,109,4059,4022
papers-we-love,papers-we-love,https://github.com/papers-we-love/papers-we-love,2013-12-15T14:31:41Z,2026-03-06T01:24:17Z,Shell,439,0,248,246
create-react-app,facebook,https://github.com/facebook/create-react-app,2016-07-17T14:55:11Z,2026-03-05T23:18:00Z,JavaScript,1949,83,8421,6574
tauri,tauri-apps,https://github.com/tauri-apps/tauri,2019-07-13T09:09:37Z,2026-03-06T01:48:23Z,Rust,5400,0,6169,4912
terminal,microsoft,https://github.com/microsoft/terminal,2017-08-11T18:38:22Z,2026-03-06T01:03:09Z,C++,4379,148,13817,12169
DeepSeek-V3,deepseek-ai,https://github.com/deepseek-ai/DeepSeek-V3,2024-12-26T09:52:40Z,2026-03-06T01:32:52Z,Python,25,1,723,679
clash-verge-rev,clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,2023-11-21T18:24:03Z,2026-03-06T01:37:40Z,TypeScript,751,62,5001,4836
angular,angular,https://github.com/angular/angular,2014-09-18T16:12:01Z,2026-03-05T23:26:17Z,TypeScript,5682,610,30373,29376
awesome-llm-apps,Shubhamsaboo,https://github.com/Shubhamsaboo/awesome-llm-apps,2024-04-29T05:30:25Z,2026-03-06T01:47:05Z,Python,170,0,119,119
awesome-mac,jaywcjlove,https://github.com/jaywcjlove/awesome-mac,2016-07-17T15:33:47Z,2026-03-06T01:47:49Z,JavaScript,1081,13,513,378
supabase,supabase,https://github.com/supabase/supabase,2019-10-12T05:56:49Z,2026-03-06T01:32:33Z,TypeScript,15583,26,5240,4973
HowToCook,Anduin2017,https://github.com/Anduin2017/HowToCook,2020-02-29T10:43:49Z,2026-03-06T01:39:32Z,Dockerfile,614,4,827,364
every-programmer-should-know,mtdvio,https://github.com/mtdvio/every-programmer-should-know,2017-08-24T13:18:26Z,2026-03-05T20:33:21Z,None,110,0,45,31
material-ui,mui,https://github.com/mui/material-ui,2014-08-18T19:11:54Z,2026-03-06T01:41:40Z,JavaScript,21490,558,20348,18753
pytorch,pytorch,https://github.com/pytorch/pytorch,2016-08-13T05:26:41Z,2026-03-06T00:31:25Z,Python,6428,64,57147,41051
v2rayN,2dust,https://github.com/2dust/v2rayN,2019-07-30T03:47:24Z,2026-03-06T01:30:20Z,C#,395,300,6598,6592
ant-design,ant-design,https://github.com/ant-design/ant-design,2015-04-24T15:37:24Z,2026-03-06T01:21:18Z,TypeScript,17063,740,32407,31120
neovim,neovim,https://github.com/neovim/neovim,2014-01-31T13:39:22Z,2026-03-06T01:14:35Z,Vim Script,17733,48,13750,12108
llama.cpp,ggml-org,https://github.com/ggml-org/llama.cpp,2023-03-10T18:58:00Z,2026-03-06T01:38:56Z,C++,7478,1000,7128,6688
gemini-cli,google-gemini,https://github.com/google-gemini/gemini-cli,2025-04-17T17:04:31Z,2026-03-06T01:42:06Z,TypeScript,5284,395,10768,8690
fastapi,fastapi,https://github.com/fastapi/fastapi,2018-12-08T08:21:47Z,2026-03-06T01:42:40Z,Python,3171,269,3506,3495
thefuck,nvbn,https://github.com/nvbn/thefuck,2015-04-08T15:08:04Z,2026-03-05T22:18:00Z,Python,481,17,774,477
whisper,openai,https://github.com/openai/whisper,2022-09-16T20:02:54Z,2026-03-06T00:50:45Z,Python,119,13,0,0
Web-Dev-For-Beginners,microsoft,https://github.com/microsoft/Web-Dev-For-Beginners,2020-11-10T02:44:00Z,2026-03-06T01:10:23Z,JavaScript,654,0,423,362
clean-code-javascript,ryanmcdermott,https://github.com/ryanmcdermott/clean-code-javascript,2016-11-25T22:25:41Z,2026-03-05T22:39:55Z,JavaScript,149,0,245,165
immich,immich-app,https://github.com/immich-app/immich,2022-02-03T15:56:27Z,2026-03-06T01:35:27Z,TypeScript,8731,287,8007,7492
tailwindcss,tailwindlabs,https://github.com/tailwindlabs/tailwindcss,2017-10-06T14:59:14Z,2026-03-06T01:42:24Z,TypeScript,3302,300,4771,4720
java-design-patterns,iluwatar,https://github.com/iluwatar/java-design-patterns,2014-08-09T16:45:18Z,2026-03-05T16:56:48Z,Java,1520,0,978,839
puppeteer,puppeteer,https://github.com/puppeteer/puppeteer,2017-05-09T22:16:13Z,2026-03-05T23:38:59Z,TypeScript,5836,646,7323,7065
nvm,nvm-sh,https://github.com/nvm-sh/nvm,2010-04-15T17:47:47Z,2026-03-06T01:29:07Z,Shell,741,71,2393,2062
DeepSeek-R1,deepseek-ai,https://github.com/deepseek-ai/DeepSeek-R1,2025-01-20T11:57:28Z,2026-03-06T01:34:30Z,None,10,1,691,664
app-ideas,florinpop17,https://github.com/florinpop17/app-ideas,2019-02-25T18:36:56Z,2026-03-06T01:43:20Z,None,151,0,196,51
vue-element-admin,PanJiaChen,https://github.com/PanJiaChen/vue-element-admin,2017-04-17T03:35:49Z,2026-03-05T17:47:48Z,Vue,311,49,3613,2356
markitdown,microsoft,https://github.com/microsoft/markitdown,2024-11-13T19:56:40Z,2026-03-06T01:50:28Z,Python,170,18,386,84
storybook,storybookjs,https://github.com/storybookjs/storybook,2016-03-18T04:23:44Z,2026-03-05T19:18:16Z,TypeScript,12276,1000,14155,12042
firecrawl,firecrawl,https://github.com/firecrawl/firecrawl,2024-04-15T21:02:29Z,2026-03-06T01:42:55Z,TypeScript,1361,32,824,779
bitcoin,bitcoin,https://github.com/bitcoin/bitcoin,2010-12-19T15:16:43Z,2026-03-06T00:49:14Z,C++,16168,63,9013,8651
gin,gin-gonic,https://github.com/gin-gonic/gin,2014-06-16T23:57:25Z,2026-03-06T01:25:59Z,Go,1224,29,2382,1786
bun,oven-sh,https://github.com/oven-sh/bun,2021-04-14T00:48:17Z,2026-03-06T01:24:01Z,Zig,7177,210,15762,10920
NextChat,ChatGPTNextWeb,https://github.com/ChatGPTNextWeb/NextChat,2023-03-10T18:27:54Z,2026-03-06T01:38:51Z,TypeScript,894,77,3582,2899
LLMs-from-scratch,rasbt,https://github.com/rasbt/LLMs-from-scratch,2023-07-23T18:15:57Z,2026-03-06T01:37:11Z,Jupyter Notebook,481,0,218,218
django,django,https://github.com/django/django,2012-04-28T02:47:18Z,2026-03-06T01:36:30Z,Python,10323,0,0,0
hugo,gohugoio,https://github.com/gohugoio/hugo,2013-07-04T15:26:26Z,2026-03-06T00:08:39Z,Go,3239,365,8033,7792
mermaid,mermaid-js,https://github.com/mermaid-js/mermaid,2014-11-01T23:52:32Z,2026-03-06T00:30:46Z,TypeScript,2585,179,3577,2210
opencv,opencv,https://github.com/opencv/opencv,2012-07-19T09:40:17Z,2026-03-06T01:12:47Z,C++,13504,67,11435,8866
svelte,sveltejs,https://github.com/sveltejs/svelte,2016-11-20T18:13:05Z,2026-03-06T00:50:44Z,JavaScript,6518,606,8925,8009
weekly,ruanyf,https://github.com/ruanyf/weekly,2018-10-13T12:36:07Z,2026-03-06T01:39:40Z,None,105,0,8487,1286
core,home-assistant,https://github.com/home-assistant/core,2013-09-17T07:29:48Z,2026-03-05T23:02:55Z,Python,82560,1000,68276,65363
skills,anthropics,https://github.com/anthropics/skills,2025-09-22T15:53:31Z,2026-03-06T01:51:04Z,Python,21,0,147,21
manim,3b1b,https://github.com/3b1b/manim,2015-03-22T18:50:58Z,2026-03-06T00:09:19Z,Python,661,13,1223,765
ML-For-Beginners,microsoft,https://github.com/microsoft/ML-For-Beginners,2021-03-03T01:34:05Z,2026-03-06T01:15:50Z,Jupyter Notebook,446,0,158,158
laravel,laravel,https://github.com/laravel/laravel,2011-06-08T03:06:08Z,2026-03-06T01:43:40Z,Blade,1670,211,0,0
uptime-kuma,louislam,https://github.com/louislam/uptime-kuma,2021-07-03T01:02:42Z,2026-03-06T01:49:30Z,JavaScript,1684,125,4643,3981
playwright,microsoft,https://github.com/microsoft/playwright,2019-11-15T18:32:42Z,2026-03-06T01:46:30Z,TypeScript,16278,158,17098,16506
awesome-for-beginners,MunGell,https://github.com/MunGell/awesome-for-beginners,2015-10-24T19:53:36Z,2026-03-06T00:53:06Z,None,469,0,204,188
mall,macrozheng,https://github.com/macrozheng/mall,2018-04-04T01:11:44Z,2026-03-06T01:40:26Z,Java,1,3,499,489
realworld,realworld-apps,https://github.com/realworld-apps/realworld,2016-02-26T20:49:53Z,2026-03-06T00:25:56Z,TypeScript,434,0,545,511
animate.css,animate-css,https://github.com/animate-css/animate.css,2011-10-12T10:07:38Z,2026-03-05T18:28:44Z,CSS,315,22,883,843
awesome-mcp-servers,punkpeye,https://github.com/punkpeye/awesome-mcp-servers,2024-11-30T04:49:10Z,2026-03-06T01:35:51Z,None,1409,0,210,151
devops-exercises,bregman-arie,https://github.com/bregman-arie/devops-exercises,2019-10-03T17:31:21Z,2026-03-06T01:41:51Z,Python,309,0,104,69
awesome-interview-questions,DopplerHQ,https://github.com/DopplerHQ/awesome-interview-questions,2015-11-28T09:48:17Z,2026-03-06T01:24:04Z,None,175,0,61,34
FiraCode,tonsky,https://github.com/tonsky/FiraCode,2014-11-11T19:32:38Z,2026-03-06T01:46:24Z,Clojure,142,29,1380,959
syncthing,syncthing,https://github.com/syncthing/syncthing,2013-11-26T09:48:21Z,2026-03-06T01:13:09Z,Go,2837,462,5858,5487
uv,astral-sh,https://github.com/astral-sh/uv,2023-10-02T20:24:11Z,2026-03-06T01:36:14Z,Rust,8507,259,8618,6256
servers,modelcontextprotocol,https://github.com/modelcontextprotocol/servers,2024-11-19T01:10:17Z,2026-03-06T01:46:46Z,TypeScript,1178,24,840,560
spring-boot,spring-projects,https://github.com/spring-projects/spring-boot,2012-10-19T15:02:57Z,2026-03-05T23:38:40Z,Java,42,339,41400,40903
system-design-101,ByteByteGoHq,https://github.com/ByteByteGoHq/system-design-101,2023-09-18T20:52:03Z,2026-03-05T18:41:38Z,None,23,0,58,18
Deep-Live-Cam,hacksider,https://github.com/hacksider/Deep-Live-Cam,2023-09-24T13:19:31Z,2026-03-06T01:35:29Z,Python,98,10,1114,1032
browser-use,browser-use,https://github.com/browser-use/browser-use,2024-10-31T16:00:56Z,2026-03-06T01:40:54Z,Python,1668,118,1400,1271
funNLP,fighting41love,https://github.com/fighting41love/funNLP,2018-08-21T11:20:39Z,2026-03-06T01:35:03Z,Python,14,0,85,48
advanced-java,doocs,https://github.com/doocs/advanced-java,2018-10-06T11:38:30Z,2026-03-06T01:45:14Z,Java,89,1,148,147
github-readme-stats,anuraghazra,https://github.com/anuraghazra/github-readme-stats,2020-07-09T10:34:22Z,2026-03-05T21:58:58Z,JavaScript,1568,0,1384,1228
vite,vitejs,https://github.com/vitejs/vite,2020-04-21T05:03:57Z,2026-03-06T01:49:27Z,TypeScript,6052,658,8352,7894
fzf,junegunn,https://github.com/junegunn/fzf,2013-10-23T16:04:23Z,2026-03-06T01:27:58Z,Go,642,76,3102,2848
hoppscotch,hoppscotch,https://github.com/hoppscotch/hoppscotch,2019-08-21T13:15:24Z,2026-03-06T01:41:07Z,TypeScript,2038,99,2337,1770
netdata,netdata,https://github.com/netdata/netdata,2013-06-17T18:39:10Z,2026-03-06T00:25:41Z,C,11750,132,8203,8051
models,tensorflow,https://github.com/tensorflow/models,2016-02-05T01:15:20Z,2026-03-05T21:45:43Z,Python,2342,51,7324,6240
gpt4all,nomic-ai,https://github.com/nomic-ai/gpt4all,2023-03-27T18:49:32Z,2026-03-06T00:02:33Z,C++,938,38,2212,1493
LeetCodeAnimation,MisterBooo,https://github.com/MisterBooo/LeetCodeAnimation,2018-12-06T08:01:22Z,2026-03-06T00:56:41Z,Java,63,0,61,43
code-server,coder,https://github.com/coder/code-server,2019-02-27T16:50:41Z,2026-03-05T21:49:54Z,TypeScript,1638,223,3794,3627
zed,zed-industries,https://github.com/zed-industries/zed,2021-02-20T03:01:06Z,2026-03-06T01:12:07Z,Rust,22120,1000,18650,16003
Font-Awesome,FortAwesome,https://github.com/FortAwesome/Font-Awesome,2012-02-17T14:19:43Z,2026-03-06T00:47:02Z,JavaScript,220,63,19901,19610
cs-video-courses,Developer-Y,https://github.com/Developer-Y/cs-video-courses,2016-10-21T17:02:11Z,2026-03-06T01:29:01Z,None,257,0,0,0
elasticsearch,elastic,https://github.com/elastic/elasticsearch,2010-02-08T13:20:56Z,2026-03-05T23:47:31Z,Java,87397,235,43121,38662
llm-course,mlabonne,https://github.com/mlabonne/llm-course,2023-06-17T22:16:25Z,2026-03-06T01:31:20Z,None,2,0,95,32
localsend,localsend,https://github.com/localsend/localsend,2022-12-16T00:46:07Z,2026-03-05T23:37:34Z,Dart,701,24,1595,739
d2l-zh,d2l-ai,https://github.com/d2l-ai/d2l-zh,2017-08-23T04:40:24Z,2026-03-06T00:56:50Z,Python,1019,16,0,0
Best-websites-a-programmer-should-visit,sdmg15,https://github.com/sdmg15/Best-websites-a-programmer-should-visit,2017-03-05T20:25:17Z,2026-03-05T20:58:45Z,None,431,0,185,105
PayloadsAllTheThings,swisskyrepo,https://github.com/swisskyrepo/PayloadsAllTheThings,2016-10-18T07:29:07Z,2026-03-06T01:02:00Z,Python,564,5,0,0
json-server,typicode,https://github.com/typicode/json-server,2013-11-27T13:21:13Z,2026-03-05T22:38:57Z,JavaScript,161,46,1178,566
Stirling-PDF,Stirling-Tools,https://github.com/Stirling-Tools/Stirling-PDF,2023-01-27T18:22:42Z,2026-03-06T01:38:13Z,TypeScript,3176,167,1658,1314
nest,nestjs,https://github.com/nestjs/nest,2017-02-04T20:12:52Z,2026-03-05T22:40:34Z,TypeScript,8079,143,5785,5767
Ventoy,ventoy,https://github.com/ventoy/Ventoy,2020-03-10T15:19:19Z,2026-03-06T01:20:11Z,C,294,108,2690,1878
spec-kit,github,https://github.com/github/spec-kit,2025-08-21T22:54:31Z,2026-03-06T01:50:28Z,Python,179,112,870,334
claude-code,anthropics,https://github.com/anthropics/claude-code,2025-02-22T17:41:21Z,2026-03-06T01:49:22Z,Shell,145,55,30027,24590
union,unionlabs,https://github.com/unionlabs/union,2023-05-16T22:33:39Z,2026-03-06T01:43:33Z,Rust,3102,107,1837,1709
ragflow,infiniflow,https://github.com/infiniflow/ragflow,2023-12-12T06:13:13Z,2026-03-06T01:51:09Z,Python,5453,40,6615,3629
awesome-vue,vuejs,https://github.com/vuejs/awesome-vue,2015-10-20T00:16:14Z,2026-03-05T18:25:10Z,None,3611,0,230,191
lazygit,jesseduffield,https://github.com/jesseduffield/lazygit,2018-05-19T00:53:06Z,2026-03-06T01:12:00Z,Go,1809,176,2520,1740
sherlock,sherlock-project,https://github.com/sherlock-project/sherlock,2018-12-24T14:30:48Z,2026-03-06T01:38:44Z,Python,734,2,1149,1069
redis,redis,https://github.com/redis/redis,2009-03-21T22:32:25Z,2026-03-06T01:24:44Z,C,4426,117,6915,4705
awesome-public-datasets,awesomedata,https://github.com/awesomedata/awesome-public-datasets,2014-11-20T06:20:50Z,2026-03-06T01:42:19Z,None,188,1,124,48
lobehub,lobehub,https://github.com/lobehub/lobehub,2023-05-21T07:19:12Z,2026-03-06T01:51:38Z,TypeScript,4337,1000,5431,4912
the-algorithm,twitter,https://github.com/twitter/the-algorithm,2023-03-27T14:57:57Z,2026-03-05T22:23:23Z,Scala,2,0,1066,749
tesseract,tesseract-ocr,https://github.com/tesseract-ocr/tesseract,2014-08-12T18:04:59Z,2026-03-06T01:34:11Z,C++,1432,35,2748,2318
stable-diffusion,CompVis,https://github.com/CompVis/stable-diffusion,2022-08-10T14:36:44Z,2026-03-05T18:24:43Z,Jupyter Notebook,5,0,735,199
grafana,grafana,https://github.com/grafana/grafana,2013-12-11T15:59:56Z,2026-03-06T01:47:51Z,TypeScript,62642,592,43178,39915
Front-End-Checklist,thedaviddias,https://github.com/thedaviddias/Front-End-Checklist,2017-10-16T10:12:36Z,2026-03-06T00:36:27Z,None,179,1,152,151
